customer_id,age_group,customer_tenure_months,customer_tier,industry,region,annual_spend_usd,engagement_score,preferred_channel,interaction_date,interaction_channel,issue_category,first_contact_resolution,response_time_hours,satisfaction_score,escalation_level,sentiment_score,idea_submitted_by,idea_submission_date,idea_category,expected_impact,development_timeline_months,required_budget_usd,risk_level,customer_driven_idea,implementation_status,implementation_start_date,implementation_completion_date,actual_budget_usd,success_metrics,roi_multiplier,customer_impact_score,business_value_score,innovation_efficiency_ratio,customer_loyalty_index,employee_engagement_score,market_impact_scope,total_innovation_value,customer_lifetime_value,efficiency_score,idea_to_implementation_days,budget_variance,performance_tier
CUST_078,55+,110,Platinum,Retail,Jamaica,26006.39,12,Social Media,2025-05-13,Email,Technical Support,True,34.6,2,1,-0.48,Employee,2025-09-15,Technology Upgrade,Medium,11,30892.64,High,True,Completed,2025-10-10,2025-11-12,32489.37,Met Targets,0.78,2.0,8.0,0.35,7,9,Global,20284.98,238391.91,0.39,58.0,0.052,Low Performance
CUST_079,36-45,89,Basic,Manufacturing,Madagascar,45848.45,38,Chat,2025-01-17,Help Desk,Technical Support,True,69.0,4,1,-0.09,Management,2025-09-01,Technology Upgrade,Low,18,91366.89,High,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.52,9,6,Local,0.0,340042.67,0.6,,-0.393,Medium Performance
CUST_080,55+,15,Basic,Education,Turkmenistan,45192.96,26,In-Person,2025-09-11,Help Desk,Technical Support,True,24.0,5,2,-0.77,Employee,2025-06-08,Service Innovation,Medium,3,89990.05,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.47,1,9,Regional,0.0,56491.2,0.28,,-0.384,Low Performance
CUST_081,36-45,93,Basic,Retail,Kyrgyz Republic,13095.63,1,Phone,2025-01-20,Help Desk,Billing,True,30.8,1,3,0.99,Customer,2025-07-23,Technology Upgrade,High,10,41477.83,Low,False,Completed,2025-09-12,2025-10-19,59061.67,Below Targets,4.41,7.0,7.0,0.16,9,3,Global,57751.73,101491.13,0.36,88.0,0.424,Low Performance
CUST_082,36-45,16,Silver,Education,Sudan,19956.4,17,Phone,2025-01-16,Email,Billing,False,33.6,5,2,0.06,Employee,2025-11-28,Process Optimization,Medium,12,16357.02,Low,True,Completed,2025-11-28,2025-11-28,20644.82,Exceeded Targets,1.58,2.0,2.0,0.58,8,10,Global,31531.11,26608.53,0.52,0.0,0.262,Medium Performance
CUST_083,18-25,32,Basic,Retail,South Africa,22228.66,70,Phone,2025-01-13,Email,Technical Support,False,17.2,5,2,0.15,Management,2025-10-26,Process Optimization,Medium,5,98583.86,High,True,In Development,,,55445.15,,2.81,5.0,6.0,0.15,10,3,Global,0.0,59276.43,0.62,,-0.438,Medium Performance
CUST_084,46-55,72,Platinum,Technology,Suriname,48628.37,83,Social Media,2025-09-23,Help Desk,Product Feature,False,29.7,3,2,-0.63,AI Analysis,2025-07-07,Process Optimization,High,10,85896.58,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.87,9,9,Local,0.0,291770.22,0.87,,-0.355,High Performance
CUST_085,46-55,32,Gold,Healthcare,Spain,16848.02,11,Social Media,2025-06-15,Chat,Billing,True,4.2,4,3,0.21,Customer,2025-09-21,Product Improvement,High,19,72706.22,High,True,In Development,,,55445.15,,2.81,5.0,6.0,0.34,1,4,Local,0.0,44928.05,0.18,,-0.237,Low Performance
CUST_086,18-25,96,Platinum,Healthcare,Guam,34933.5,91,Phone,2025-07-31,Social Media,Technical Support,False,55.9,4,2,0.07,Management,2025-07-11,Customer Experience,Medium,12,51768.84,Medium,False,Completed,2025-08-21,2025-11-19,76976.27,Below Targets,3.93,6.0,4.0,0.4,7,1,Global,137288.65,279468.0,0.67,131.0,0.487,Medium Performance
CUST_087,26-35,95,Silver,Technology,Wallis and Futuna,13408.32,75,In-Person,2025-11-05,Social Media,Product Feature,True,14.5,2,2,0.14,Employee,2025-06-13,Technology Upgrade,Low,21,94402.99,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.87,8,8,Local,0.0,106149.2,0.81,,-0.413,High Performance
CUST_088,36-45,22,Silver,Manufacturing,Paraguay,27554.04,24,In-Person,2025-03-30,Email,Complaint,True,60.5,1,3,-0.9,Customer,2025-08-18,Technology Upgrade,High,21,23911.91,High,True,Completed,2025-08-27,2025-09-07,27594.66,Partially Met,0.77,10.0,8.0,0.63,1,1,Global,21216.61,50515.74,0.32,20.0,0.154,Low Performance
CUST_089,55+,53,Basic,Technology,Isle of Man,26706.17,36,In-Person,2024-12-17,Chat,Billing,False,58.1,2,1,0.84,Employee,2025-07-16,Process Optimization,High,20,53119.14,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.4,7,8,Global,0.0,117952.25,0.49,,0.044,Medium Performance
CUST_090,26-35,90,Silver,Finance,Armenia,34360.06,11,Email,2025-05-06,Email,Account Management,False,27.5,4,1,0.27,Employee,2025-06-08,Product Improvement,Medium,14,64845.82,Medium,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.28,10,8,Regional,0.0,257700.45,0.46,,-0.145,Medium Performance
CUST_091,18-25,119,Basic,Manufacturing,Albania,46316.45,70,In-Person,2025-08-28,Email,Technical Support,False,1.6,2,3,-0.71,AI Analysis,2025-08-23,Product Improvement,Medium,6,56831.86,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.41,3,2,Global,0.0,459304.8,0.47,,-0.024,Medium Performance
CUST_092,36-45,7,Basic,Retail,Gibraltar,11991.13,10,Chat,2024-12-25,Help Desk,Complaint,False,69.8,3,1,0.27,AI Analysis,2025-11-28,Technology Upgrade,High,12,55750.73,Medium,False,Completed,2025-11-28,2025-11-28,67464.66,Below Targets,0.89,10.0,5.0,0.74,2,2,Regional,10672.11,6994.83,0.35,0.0,0.21,Low Performance
CUST_093,26-35,49,Silver,Manufacturing,Palau,19786.29,47,Email,2025-04-04,Email,Billing,False,32.3,3,1,-0.73,Employee,2025-10-25,Technology Upgrade,Medium,18,55919.26,Medium,True,Completed,2025-11-03,2025-11-19,58588.85,Exceeded Targets,3.19,6.0,7.0,0.11,7,7,Local,63118.27,80794.02,0.43,25.0,0.048,Medium Performance
CUST_094,55+,116,Silver,Education,Turkey,26294.67,88,Social Media,2025-09-30,Phone,Technical Support,False,22.0,4,1,-0.87,AI Analysis,2025-06-22,Customer Experience,Medium,10,48938.9,Low,False,Completed,2025-09-06,2025-11-24,47598.61,Below Targets,3.17,4.0,8.0,0.19,5,1,Regional,83354.1,254181.81,0.52,155.0,-0.027,Medium Performance
CUST_095,36-45,108,Platinum,Finance,Korea,22291.03,56,In-Person,2025-10-12,Phone,Product Feature,False,43.6,2,2,-0.37,AI Analysis,2025-08-03,Customer Experience,Medium,24,69800.82,Medium,True,Completed,2025-10-25,2025-11-25,69536.28,Below Targets,2.14,10.0,4.0,0.57,9,3,Global,47702.8,200619.27,0.68,114.0,-0.004,Medium Performance
CUST_096,55+,4,Platinum,Manufacturing,Benin,10877.6,38,Email,2025-05-04,Social Media,Suggestion,False,10.5,3,1,-0.49,Employee,2025-09-10,Technology Upgrade,Medium,3,45457.61,High,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.53,6,9,Global,0.0,3625.87,0.5,,0.22,Medium Performance
CUST_097,18-25,14,Silver,Manufacturing,Bermuda,33402.35,22,In-Person,2024-12-02,Email,Complaint,False,69.6,3,2,-0.79,Customer,2025-09-27,Customer Experience,High,17,74938.45,High,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.47,10,9,Local,0.0,38969.41,0.56,,-0.26,Medium Performance
CUST_098,36-45,4,Platinum,Technology,Saint Lucia,15123.89,11,Email,2025-05-05,Phone,Product Feature,False,25.0,2,3,-0.03,AI Analysis,2025-07-19,Product Improvement,Medium,24,69979.56,Medium,True,Completed,2025-08-05,2025-10-29,95671.17,Exceeded Targets,0.6,6.0,2.0,0.64,3,4,Global,9074.33,5041.3,0.35,102.0,0.367,Low Performance
CUST_099,26-35,71,Silver,Finance,Lithuania,28212.52,60,Phone,2025-04-18,Social Media,Suggestion,True,13.8,4,2,-0.94,Employee,2025-07-16,Technology Upgrade,Low,14,39494.74,High,True,Completed,2025-09-19,2025-09-26,52394.82,Exceeded Targets,3.1,9.0,3.0,0.39,4,8,Local,87458.81,166924.08,0.46,72.0,0.327,Medium Performance
CUST_100,36-45,86,Platinum,Education,Liechtenstein,48312.86,41,In-Person,2025-04-09,Social Media,Complaint,False,42.5,3,2,0.69,Employee,2025-08-05,Customer Experience,Low,19,9390.44,Low,False,Completed,2025-11-23,2025-11-25,9519.71,Met Targets,2.18,3.0,9.0,0.41,10,3,Global,105322.03,346242.16,0.61,112.0,0.014,Medium Performance
CUST_101,46-55,55,Silver,Retail,Zimbabwe,31957.33,89,Phone,2025-04-25,Help Desk,Technical Support,False,21.2,2,2,0.68,Customer,2025-09-23,Customer Experience,High,16,14516.94,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.43,8,8,Local,0.0,146471.1,0.71,,2.819,High Performance
CUST_102,18-25,73,Basic,Healthcare,Haiti,14958.45,36,Phone,2025-02-27,Help Desk,Product Feature,True,56.3,5,3,0.55,AI Analysis,2025-07-27,Service Innovation,Low,4,57698.69,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.71,8,9,Local,0.0,90997.24,0.62,,-0.039,Medium Performance
CUST_103,46-55,14,Silver,Finance,Nigeria,43803.09,5,Social Media,2025-11-16,Chat,Product Feature,True,31.9,1,1,-0.58,Management,2025-08-21,Service Innovation,Low,14,17432.18,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.56,9,5,Global,0.0,51103.6,0.5,,2.181,Medium Performance
CUST_104,55+,22,Gold,Manufacturing,Holy See (Vatican City State),14985.42,74,Chat,2025-07-09,Help Desk,Suggestion,True,10.2,4,1,0.98,Employee,2025-08-03,Process Optimization,High,5,71428.09,Low,False,In Development,,,55445.15,,2.81,5.0,6.0,0.6,7,8,Local,0.0,27473.27,0.68,,-0.224,Medium Performance
CUST_105,18-25,52,Gold,Manufacturing,United States Virgin Islands,46848.64,48,Social Media,2025-04-24,Social Media,Product Feature,True,62.6,1,3,0.94,Management,2025-11-06,Product Improvement,Low,13,22565.16,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.76,6,9,Global,0.0,203010.77,0.61,,1.457,Medium Performance
CUST_106,26-35,73,Platinum,Finance,Guatemala,44760.66,98,Email,2025-09-04,Email,Billing,False,1.7,2,2,-0.09,AI Analysis,2025-10-04,Process Optimization,Low,5,88332.63,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.17,6,5,Local,0.0,272294.02,0.58,,-0.372,Medium Performance
CUST_107,36-45,86,Silver,Technology,Guam,20118.91,40,Phone,2025-10-30,Social Media,Suggestion,True,50.8,1,1,-0.05,Employee,2025-11-05,Service Innovation,High,17,68318.29,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.89,7,3,Regional,0.0,144185.52,0.66,,-0.188,Medium Performance
CUST_108,18-25,30,Platinum,Technology,Chad,36672.79,14,Email,2025-02-17,Chat,Product Feature,False,10.3,2,3,0.99,Employee,2025-08-03,Product Improvement,Low,19,1839.0,High,True,Approved,,,55445.15,,2.81,5.0,6.0,0.6,3,7,Global,0.0,91681.98,0.35,,29.15,Low Performance
CUST_109,46-55,111,Silver,Technology,United States Virgin Islands,44881.35,18,Email,2025-09-08,Help Desk,Suggestion,False,25.6,4,2,0.58,Employee,2025-10-29,Customer Experience,Low,3,25568.54,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.78,5,4,Global,0.0,415152.49,0.49,,1.168,Medium Performance
CUST_110,55+,66,Silver,Manufacturing,Zimbabwe,19891.68,83,Email,2025-09-19,Phone,Account Management,False,8.6,4,3,0.19,Customer,2025-11-12,Customer Experience,Medium,5,39296.99,High,False,Completed,2025-11-19,2025-11-22,50223.89,Below Targets,4.8,2.0,1.0,0.57,1,5,Local,95480.06,109404.24,0.5,10.0,0.278,Medium Performance
CUST_111,18-25,119,Basic,Retail,Myanmar,25577.22,81,In-Person,2025-09-17,Social Media,Account Management,False,6.4,5,3,0.23,Management,2025-10-19,Product Improvement,Medium,3,51619.17,Low,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.57,2,5,Global,0.0,253640.76,0.53,,0.074,Medium Performance
CUST_112,46-55,94,Silver,Technology,Ukraine,12601.75,56,Email,2025-04-03,Social Media,Complaint,True,22.6,2,1,-0.97,Employee,2025-06-05,Product Improvement,High,16,95348.6,High,False,Completed,2025-08-23,2025-08-25,84750.74,Partially Met,3.8,2.0,1.0,0.37,7,5,Global,47886.65,98713.71,0.54,81.0,-0.111,Medium Performance
CUST_113,18-25,34,Basic,Retail,Mauritius,23032.29,47,Email,2025-11-28,Social Media,Complaint,True,26.8,3,1,0.79,Customer,2025-09-04,Process Optimization,Low,17,1254.28,Low,True,Completed,2025-11-10,2025-11-19,1322.99,Met Targets,1.31,1.0,9.0,0.74,7,4,Regional,30172.3,65258.16,0.64,76.0,0.055,Medium Performance
CUST_114,26-35,54,Gold,Finance,Sri Lanka,41386.85,74,Chat,2025-06-01,Email,Complaint,True,13.3,5,1,0.91,Customer,2025-10-01,Technology Upgrade,Medium,10,33402.79,High,False,Completed,2025-11-07,2025-11-17,31414.32,Partially Met,3.83,4.0,8.0,0.39,8,4,Global,158511.64,186240.82,0.64,47.0,-0.06,Medium Performance
CUST_115,55+,98,Silver,Healthcare,Palau,815.71,53,Email,2025-08-17,Phone,Complaint,False,46.0,1,2,-1.0,AI Analysis,2025-06-26,Customer Experience,High,7,53451.63,Low,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.88,3,5,Local,0.0,6661.63,0.57,,0.037,Medium Performance
CUST_116,18-25,118,Silver,Education,Myanmar,20946.31,48,Social Media,2025-01-16,Email,Complaint,True,36.6,4,1,0.18,Customer,2025-10-31,Technology Upgrade,Low,5,24440.4,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.66,6,6,Regional,0.0,205972.05,0.58,,1.269,Medium Performance
CUST_117,36-45,30,Basic,Healthcare,Guatemala,7237.54,99,In-Person,2025-01-03,Email,Technical Support,True,12.3,4,2,-0.19,Management,2025-08-02,Process Optimization,Medium,10,46871.31,Low,True,Completed,2025-09-28,2025-11-23,60006.45,Exceeded Targets,1.47,6.0,3.0,0.17,4,6,Regional,10639.18,18093.85,0.52,113.0,0.28,Medium Performance
CUST_118,55+,7,Gold,Finance,Lithuania,41094.44,23,Email,2024-12-01,Social Media,Account Management,True,7.3,1,1,-0.76,Customer,2025-07-12,Process Optimization,High,7,82543.67,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.83,2,1,Local,0.0,23971.76,0.42,,-0.328,Medium Performance
CUST_119,26-35,116,Platinum,Healthcare,Jamaica,5052.94,43,Email,2025-05-20,Email,Account Management,True,12.5,5,2,0.64,AI Analysis,2025-10-27,Technology Upgrade,High,13,68638.08,Low,False,Completed,2025-11-10,2025-11-25,63902.45,Partially Met,2.51,3.0,1.0,0.59,10,4,Global,12682.88,48845.09,0.67,29.0,-0.069,Medium Performance
CUST_120,36-45,64,Platinum,Education,Burkina Faso,24212.03,12,Chat,2025-06-22,Social Media,Technical Support,False,14.8,5,1,0.26,Customer,2025-08-25,Technology Upgrade,Low,12,48488.76,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.41,3,1,Regional,0.0,129130.83,0.28,,0.143,Low Performance
CUST_121,55+,29,Basic,Finance,Western Sahara,3400.27,61,In-Person,2025-04-24,Chat,Complaint,True,70.1,1,1,0.31,Management,2025-09-18,Service Innovation,Low,2,76640.92,Low,False,Completed,2025-11-10,2025-11-15,106335.87,Met Targets,1.29,10.0,6.0,0.74,6,10,Local,4386.35,8217.32,0.65,58.0,0.387,Medium Performance
CUST_122,36-45,73,Silver,Education,Israel,47444.24,64,In-Person,2025-07-31,Chat,Technical Support,False,3.2,1,1,0.2,Customer,2025-07-19,Service Innovation,Medium,1,33841.67,High,True,In Development,,,55445.15,,2.81,5.0,6.0,0.67,6,1,Local,0.0,288619.13,0.64,,0.638,Medium Performance
CUST_123,26-35,76,Silver,Technology,Yemen,42400.8,47,Email,2025-07-09,Chat,Suggestion,False,42.4,3,2,-0.35,Employee,2025-10-11,Technology Upgrade,Low,16,65268.85,Low,False,Completed,2025-11-20,2025-11-23,79123.15,Met Targets,2.2,5.0,3.0,0.24,1,10,Regional,93281.76,268538.4,0.27,43.0,0.212,Low Performance
CUST_124,55+,5,Silver,Education,Ghana,16251.74,79,Phone,2025-06-28,Help Desk,Billing,False,10.6,1,1,-0.31,Management,2025-08-28,Process Optimization,Low,3,82344.52,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.27,2,6,Regional,0.0,6771.56,0.42,,-0.327,Medium Performance
CUST_125,18-25,93,Basic,Technology,Saint Kitts and Nevis,19603.89,94,Social Media,2025-09-11,Phone,Account Management,False,63.5,3,3,-0.25,AI Analysis,2025-06-26,Service Innovation,Low,22,23332.69,Medium,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.34,6,5,Local,0.0,151930.15,0.63,,1.376,Medium Performance
CUST_126,18-25,44,Silver,Retail,Kazakhstan,8464.77,10,In-Person,2025-10-15,Email,Product Feature,False,50.9,4,3,-0.67,AI Analysis,2025-11-15,Process Optimization,High,4,33778.36,Low,False,In Development,,,55445.15,,2.81,5.0,6.0,0.63,5,4,Local,0.0,31037.49,0.41,,0.641,Medium Performance
CUST_127,18-25,51,Platinum,Healthcare,Turkmenistan,3197.99,1,Social Media,2025-10-17,Email,Product Feature,False,14.8,1,1,-0.66,Management,2025-11-21,Product Improvement,Medium,4,31526.99,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.17,9,7,Local,0.0,13591.46,0.36,,0.759,Low Performance
CUST_128,36-45,114,Platinum,Finance,Namibia,9735.86,6,Chat,2025-06-01,Social Media,Account Management,False,16.7,3,3,-0.88,Customer,2025-11-22,Product Improvement,Low,12,81009.84,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.75,7,9,Global,0.0,92490.67,0.5,,-0.316,Medium Performance
CUST_129,46-55,74,Silver,Retail,Bangladesh,15293.18,51,Email,2025-11-04,Help Desk,Complaint,True,9.1,4,1,0.9,Employee,2025-09-21,Process Optimization,High,5,5224.91,Low,False,Completed,2025-11-06,2025-11-26,7188.4,Met Targets,4.25,5.0,6.0,0.83,2,2,Regional,64996.01,94307.94,0.51,66.0,0.376,Medium Performance
CUST_130,55+,51,Gold,Finance,Seychelles,26224.56,2,In-Person,2025-01-04,Help Desk,Complaint,False,8.5,2,1,0.13,Customer,2025-08-18,Product Improvement,Low,4,78788.82,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.41,8,10,Global,0.0,111454.38,0.41,,-0.296,Medium Performance
CUST_131,46-55,5,Silver,Finance,New Zealand,20447.21,80,In-Person,2024-12-30,Social Media,Billing,False,64.1,3,3,-0.52,AI Analysis,2025-07-16,Customer Experience,Medium,1,34448.74,Medium,False,Completed,2025-11-28,2025-11-28,39413.96,Exceeded Targets,4.88,4.0,3.0,0.34,8,6,Regional,99782.38,8519.67,0.65,135.0,0.144,Medium Performance
CUST_132,46-55,78,Basic,Healthcare,Jersey,22364.97,53,Social Media,2025-07-22,Help Desk,Product Feature,True,37.3,2,1,-0.38,AI Analysis,2025-10-19,Process Optimization,Low,19,3865.87,Low,True,Approved,,,55445.15,,2.81,5.0,6.0,0.13,1,6,Global,0.0,145372.3,0.25,,13.342,Low Performance
CUST_133,26-35,36,Gold,Retail,Peru,25503.76,82,Email,2025-01-12,Email,Technical Support,False,35.4,4,1,0.92,AI Analysis,2025-07-25,Service Innovation,Low,12,35080.65,Medium,True,Completed,2025-08-29,2025-10-13,37557.2,Met Targets,4.34,4.0,4.0,0.62,4,5,Global,110686.32,76511.28,0.61,80.0,0.071,Medium Performance
CUST_134,46-55,66,Basic,Manufacturing,Antarctica (the territory South of 60 deg S),940.45,17,Phone,2025-01-13,Help Desk,Billing,True,18.5,3,3,0.93,Management,2025-06-29,Technology Upgrade,Medium,12,46440.8,Low,False,Completed,2025-09-11,2025-11-07,54077.83,Below Targets,3.13,1.0,9.0,0.9,6,9,Global,2943.61,5172.48,0.56,131.0,0.164,Medium Performance
CUST_135,55+,78,Gold,Finance,Mauritius,34378.45,62,Email,2025-06-30,Chat,Product Feature,False,62.1,3,3,0.42,Management,2025-07-27,Process Optimization,High,17,76781.96,Low,False,Approved,,,55445.15,,2.81,5.0,6.0,0.68,8,5,Regional,0.0,223459.92,0.7,,-0.278,High Performance
CUST_136,46-55,52,Platinum,Manufacturing,Ireland,2248.29,91,In-Person,2025-04-22,Phone,Product Feature,True,49.6,4,3,-0.28,Management,2025-10-05,Process Optimization,Low,18,18932.45,Low,False,Completed,2025-11-18,2025-11-21,18573.8,Met Targets,4.76,6.0,2.0,0.28,4,5,Regional,10701.86,9742.59,0.53,47.0,-0.019,Medium Performance
CUST_137,36-45,48,Gold,Education,Czech Republic,15055.53,16,Social Media,2025-02-23,Email,Suggestion,True,34.3,2,3,-0.76,AI Analysis,2025-07-25,Service Innovation,Medium,14,6352.14,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.43,10,8,Local,0.0,60222.12,0.53,,7.729,Medium Performance
CUST_138,36-45,111,Silver,Technology,Iceland,24635.25,81,Phone,2025-10-26,Chat,Suggestion,True,0.8,3,1,0.52,Employee,2025-07-05,Service Innovation,High,16,78735.88,Low,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.42,8,7,Local,0.0,227876.06,0.68,,-0.296,Medium Performance
CUST_139,18-25,69,Silver,Manufacturing,Tajikistan,18968.52,2,Chat,2025-08-11,Help Desk,Technical Support,True,48.9,2,1,0.39,Management,2025-09-17,Customer Experience,High,4,38971.5,High,False,Completed,2025-10-13,2025-10-20,53651.7,Partially Met,4.77,8.0,9.0,0.58,6,7,Global,90479.84,109068.99,0.4,33.0,0.377,Medium Performance
CUST_140,26-35,44,Platinum,Finance,Barbados,37630.72,22,Social Media,2025-03-25,Email,Technical Support,True,52.5,2,1,0.47,Employee,2025-08-22,Product Improvement,Medium,23,65403.5,Low,False,In Development,,,55445.15,,2.81,5.0,6.0,0.72,10,1,Global,0.0,137979.31,0.65,,-0.152,Medium Performance
CUST_141,18-25,85,Basic,Manufacturing,Congo,41887.94,7,Email,2025-08-16,Social Media,Account Management,False,9.3,3,2,0.4,Employee,2025-11-01,Product Improvement,Medium,14,66504.79,High,False,Approved,,,55445.15,,2.81,5.0,6.0,0.44,2,9,Global,0.0,296706.24,0.24,,-0.166,Low Performance
CUST_142,55+,16,Gold,Technology,Japan,39345.62,64,Phone,2025-08-12,Help Desk,Technical Support,False,60.0,2,2,0.41,Management,2025-07-17,Process Optimization,High,18,50139.12,Low,False,Completed,2025-10-06,2025-10-26,40207.39,Exceeded Targets,4.58,10.0,8.0,0.22,2,9,Local,180202.94,52460.83,0.35,101.0,-0.198,Low Performance
CUST_143,18-25,116,Gold,Manufacturing,Saudi Arabia,11942.43,38,Chat,2025-10-15,Social Media,Billing,True,58.6,1,2,-0.28,Management,2025-09-27,Technology Upgrade,Low,4,10404.85,Low,True,Approved,,,55445.15,,2.81,5.0,6.0,0.36,8,10,Regional,0.0,115443.49,0.51,,4.329,Medium Performance
CUST_144,18-25,48,Gold,Healthcare,British Indian Ocean Territory (Chagos Archipelago),6134.68,52,Social Media,2025-07-26,Chat,Account Management,False,57.7,2,1,-0.73,Customer,2025-07-13,Process Optimization,High,14,91211.45,Medium,False,Completed,2025-11-28,2025-11-28,97215.49,Partially Met,3.25,3.0,8.0,0.84,2,7,Regional,19937.71,24538.72,0.52,138.0,0.066,Medium Performance
CUST_145,18-25,9,Gold,Manufacturing,Saint Martin,16054.78,91,In-Person,2025-09-21,Help Desk,Suggestion,True,70.4,3,3,0.05,Customer,2025-09-05,Technology Upgrade,Low,24,25609.12,Medium,False,Completed,2025-09-15,2025-10-28,35302.34,Exceeded Targets,0.55,3.0,9.0,0.78,8,3,Local,8830.13,12041.09,0.83,53.0,0.379,High Performance
CUST_146,46-55,42,Silver,Finance,Guatemala,48522.18,7,In-Person,2025-09-05,Phone,Complaint,False,29.3,2,1,-0.08,AI Analysis,2025-06-03,Product Improvement,Medium,15,32290.09,Medium,True,Completed,2025-07-02,2025-08-05,35152.19,Exceeded Targets,4.22,10.0,10.0,0.61,9,9,Local,204763.6,169827.63,0.53,63.0,0.089,Medium Performance
CUST_147,46-55,44,Gold,Technology,Martinique,40921.14,59,Chat,2025-04-16,Help Desk,Complaint,False,51.7,3,3,-0.09,Customer,2025-06-12,Process Optimization,High,11,36158.76,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.66,1,3,Regional,0.0,150044.18,0.45,,0.533,Medium Performance
